#taxonomy	MCT.f.0272	MCT.f.0271	MCT.f.0269	MCT.f.0267	MCT.f.0266	MCT.f.0265	MCT.f.0264	MCT.f.0263	MCT.f.0261	MCT.f.0260	MCT.f.0259	MCT.f.0258	MCT.f.0256
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0931423311472	0.0804812393562	0.0804812393562	0.121250391037	0.0711334406704	0.0748028120713	0.0748028120713	0.0748028120713	0.0715539856644	0.0970002005473	0.0715539856644	0.116789413045	0.0970002005473
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.329434625901	0.289243508008	0.295168136193	0.329434625901	0.273102549815	0.295168136193	0.260045155489	0.193102059602	0.329434625901	0.302226223137	0.295168136193	0.302226223137	0.326863175633
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00223089793642	0.00319413597445	0.00383119566519	0.00223089793642	0.00363717483657	0.00346717782272	0.00417889356393	0.00223089793642	0.00352172357295	0.00223089793642	0.00326698021051	0.00352337426916	0.00223089793642
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	3.23463387179e-06	3.08967392354e-05	9.67662164051e-05	5.64982391382e-05	5.64982391382e-05	0.000185908161368	3.23463387179e-06	0.000156959998744	0.000157178783722	5.83113046183e-05	0.000185908161368	0.000157178783722	5.64982391382e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0453869187744	0.0379843196961	0.0218615160722	0.0250771604938	0.0318699865213	0.0485490041312	0.0309780885902	0.0485490041312	0.0392584123889	0.0218615160722	0.0425866894729	0.0318699865213	0.0318699865213
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0370462617336	0.0421667809785	0.0281371845357	0.0421667809785	0.0281371845357	0.0404747283984	0.0370462617336	0.0470026464158	0.0281371845357	0.0281371845357	0.0397877468512	0.0421667809785	0.0260477990539
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00345311997238	0.00399838913819	0.00263658449312	0.00247327888887	0.00399838913819	0.00247327888887	0.00247327888887	0.00350672737963	0.00263658449312	0.00233245218473	0.00465820759031	0.00263658449312	0.00335229620704
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0239403178887	0.0383274050215	0.0383274050215	0.0132892486021	0.00839682786503	0.0178973866426	0.0210089469973	0.0231437518149	0.00973710091201	0.0210089469973	0.0339363283036	0.00973710091201	0.162587015348
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0781880607275	0.0667001514664	0.0470230040595	0.0617685684157	0.102347255782	0.0595112681002	0.0422591220345	0.0667001514664	0.102347255782	0.0595112681002	0.0617685684157	0.102347255782	0.0543072617011
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0159485420022	0.0146747828075	0.0146747828075	0.0124351903493	0.0151313690986	0.0151313690986	0.0159485420022	0.0124351903493	0.0160939200746	0.0159485420022	0.0159485420022	0.0151313690986	0.0178597211498
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.00412066552636	0.00412066552636	0.00394232733502	0.00442986998044	0.00295387411952	0.00442986998044	0.00412066552636	0.00315786465478	0.003500207972	0.00442986998044	0.00412066552636	0.00442986998044	0.00439892324864
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00546182553258	0.00484956644876	0.00430098308185	0.003367003367	0.00430098308185	0.00546182553258	0.00430098308185	0.00731666802893	0.00430098308185	0.00430098308185	0.00484956644876	0.00510425224969	0.00731666802893
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.000719172756958	0.000778716776878	0.000872583915579	0.000903888630736	0.00112057077921	0.000690623994475	0.000789250664717	0.00112057077921	0.000789250664717	0.000727434967314	0.00112057077921	0.000690369347601	0.000690369347601
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0766885283627	0.0478360778872	0.0515277993836	0.0766885283627	0.0515277993836	0.0827046181984	0.0437549467664	0.0437549467664	0.0417397154816	0.0417397154816	0.0437549467664	0.0465189030113	0.0680589055383
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00677228278908	0.0125536140564	0.0121385564271	0.0051476173437	0.00677228278908	0.00106431941088	0.0219766829258	0.00418667123914	0.00418667123914	0.0051476173437	0.00677228278908	0.0125536140564	0.0051476173437
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.000591349100253	0.00119966989303	0.00101186820996	0.000578380946479	0.00108602170788	0.00101890966961	0.000596447995228	0.00108602170788	0.00061442615455	0.000669240169929	0.000719134737084	0.00138509459494	0.00119966989303
