#taxonomy	MCT.f.0272	MCT.f.0271	MCT.f.0269	MCT.f.0267	MCT.f.0266	MCT.f.0265	MCT.f.0264	MCT.f.0263	MCT.f.0261	MCT.f.0260	MCT.f.0259	MCT.f.0258	MCT.f.0256
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0905122516782	0.104609628555	0.0931423311472	0.0970002005473	0.154747619169	0.116789413045	0.116789413045	0.0905122516782	0.0804812393562	0.0970002005473	0.0715539856644	0.0931423311472	0.116789413045
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.260045155489	0.302226223137	0.315105429575	0.313397921056	0.313397921056	0.302226223137	0.326863175633	0.302226223137	0.289243508008	0.193102059602	0.193102059602	0.302226223137	0.315105429575
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0039315755332	0.00223089793642	0.00319413597445	0.0039315755332	0.00326698021051	0.0039315755332	0.00352337426916	0.00363717483657	0.00383119566519	0.00417889356393	0.00417889356393	0.00363717483657	0.00223089793642
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000157178783722	3.08967392354e-05	9.67662164051e-05	9.67662164051e-05	5.75307789667e-05	0.000153190185615	9.67662164051e-05	5.75307789667e-05	5.75307789667e-05	9.69913289752e-06	0.000153190185615	3.23463387179e-06	5.75307789667e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.0389167751131	0.0389167751131	0.0591416407778	0.0591416407778	0.0250771604938	0.0392584123889	0.0309780885902	0.0309780885902	0.0485490041312	0.0485490041312	0.0250771604938	0.0519074751299	0.0250771604938
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0421667809785	0.0692605636013	0.0273110397815	0.0260477990539	0.0421667809785	0.0421667809785	0.0370462617336	0.0421667809785	0.0416329830234	0.0370462617336	0.0580335486506	0.0273110397815	0.0273110397815
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00294351682333	0.00359110180881	0.00233245218473	0.00233245218473	0.00335229620704	0.00345311997238	0.00345311997238	0.00327500493319	0.00359110180881	0.00359110180881	0.00465820759031	0.00359110180881	0.00327500493319
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0240231092061	0.0339363283036	0.0132892486021	0.0210089469973	0.0105623557254	0.0240231092061	0.0231437518149	0.00973710091201	0.0231437518149	0.0105623557254	0.0239403178887	0.0705615004027	0.0105623557254
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0428256652668	0.0781880607275	0.0922325399698	0.0470230040595	0.0709743537515	0.0667001514664	0.0595112681002	0.0667001514664	0.0922325399698	0.0922325399698	0.0781880607275	0.0709743537515	0.0781880607275
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0284202048096	0.0120754204574	0.0186383878546	0.0124351903493	0.0124351903493	0.0124351903493	0.0186383878546	0.0186638374402	0.0120754204574	0.0120754204574	0.0179104858682	0.0284202048096	0.0160939200746
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.00442986998044	0.00483134838541	0.00394232733502	0.00444251538285	0.00394232733502	0.00412066552636	0.00394232733502	0.00315786465478	0.00490279164077	0.00490279164077	0.00490279164077	0.00490279164077	0.00439892324864
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00510425224969	0.00546182553258	0.00582403534587	0.003367003367	0.00510425224969	0.00582403534587	0.00731666802893	0.00430098308185	0.00731666802893	0.003367003367	0.00622736146946	0.00419974686457	0.00704674853831
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.000690369347601	0.000690369347601	0.000516411559356	0.000776280573289	0.000719172756958	0.000789250664717	0.000516411559356	0.000789250664717	0.000799217268827	0.000690369347601	0.000516411559356	0.000799217268827	0.000914494741655
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0852079072938	0.0827046181984	0.0465189030113	0.0473234396214	0.0541308607011	0.0417397154816	0.0417397154816	0.0473234396214	0.0827046181984	0.0541308607011	0.0766885283627	0.0827046181984	0.0852079072938
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00106431941088	0.0219766829258	0.0219766829258	0.00703623075727	0.00527591089221	0.0125536140564	0.0219766829258	0.0130512238956	0.0219766829258	0.0051476173437	0.0051476173437	0.00527591089221	0.0125536140564
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.000596447995228	0.000578380946479	0.000835795366195	0.000591349100253	0.000719134737084	0.000835795366195	0.000578380946479	0.000578380946479	0.00061442615455	0.00119966989303	0.00101186820996	0.000913436750075	0.000591349100253
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.028106048826	0.0256529731662	0.0256829144894	0.0120014046394	0.0244894130433	0.018150960764	0.018150960764	0.0120014046394	0.0244894130433	0.0244894130433	0.028106048826	0.0275686778056	0.0256829144894
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0429429992819	0.0461516962805	0.0381606502906	0.0481616100743	0.0381606502906	0.0460400337018	0.0186973833698	0.0186973833698	0.0776900948531	0.0879139038648	0.0393947187929	0.0481616100743	0.0429429992819
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.0257362296298	0.0238798464662	0.0257185739146	0.0239040518804	0.0284559166537	0.0154757795421	0.0315764674986	0.0257362296298	0.0257362296298	0.0268918609968	0.026876297259	0.0238798464662	0.0247131997965
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00128998467537	0.00123658281282	0.00124397449852	0.000834196295018	0.00105009264469	0.00109087199127	0.00107366168843	0.00124397449852	0.00105009264469	0.00127020195573	0.00124397449852	0.00121579386247	0.00123658281282
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00641633619565	0.0062148063052	0.0062148063052	0.00920492463468	0.00953935312745	0.00514345913119	0.00953935312745	0.00545091268841	0.00953935312745	0.0062148063052	0.00920492463468	0.00641633619565	0.00545091268841
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	2.87653894834e-05	4.46804708045e-05	0.0	1.58198227653e-05	4.46804708045e-05	1.58198227653e-05	8.78861497706e-05	4.24830164487e-05	0.0	4.24830164487e-05	2.87653894834e-05	4.24830164487e-05	2.35439998116e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.00239765180648	0.00223228940976	0.00170274794875	0.0059616513902	0.00170274794875	0.00223228940976	0.00223228940976	0.00232300798142	0.00822690139224	0.00170038866027	0.00202488080374	0.00223228940976	0.0059616513902
