#taxonomy	MCT.f.0068	MCT.f.0067	MCT.f.0066	MCT.f.0065	MCT.f.0063	MCT.f.0061	MCT.f.0060	MCT.f.0058	MCT.f.0057	MCT.f.0056	MCT.f.0055	MCT.f.0054	MCT.f.0053	MCT.f.0052
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.451660245068	0.104107657641	0.451660245068	0.451660245068	0.384255574781	0.384255574781	0.429583433612	0.329124986838	0.344806081524	0.367659657797	0.372787680624	0.451660245068	0.374610127029	0.372787680624
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.00324785679217	0.00436662799283	0.00313915891469	0.00324785679217	0.00436662799283	0.00417644958506	0.00436662799283	0.0050395222809	0.00417644958506	0.00674658887422	0.0055807096978	0.00436662799283	0.00281370500254	0.00436662799283
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00349480107765	0.00323109685947	0.00121015751566	0.00275690169568	0.00180245729499	0.00323109685947	0.00275690169568	0.00121015751566	0.0019672062532	0.0019672062532	0.00323109685947	0.0019672062532	0.00186895733745	0.00410680207484
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000975642022059	5.77056937487e-05	8.40696432925e-05	0.0	8.40696432925e-05	8.40696432925e-05	5.77056937487e-05	8.43792848856e-05	8.40696432925e-05	8.40696432925e-05	0.000975642022059	0.0	0.000115826050332	7.32470413427e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.14905968104	0.221221221221	0.267913259032	0.216301004821	0.221221221221	0.234166487523	0.1702570428	0.1702570428	0.263579174112	0.221221221221	0.14905968104	0.216301004821	0.12757712962	0.14905968104
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.00509705107406	0.00354827263637	0.00431715278509	0.00482634356212	0.00432324746741	0.00345307480616	0.00453394846552	0.00279116975387	0.00453394846552	0.00271913591903	0.00509705107406	0.00279116975387	0.00442169878349	0.00354827263637
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0323049384016	0.00105744174629	0.00195824052089	0.00168670315678	0.00142492048024	0.00195824052089	0.0017143580362	0.00168670315678	0.0323049384016	0.00105744174629	0.00158101223821	0.00255318258395	0.00105744174629	0.0323049384016
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.295542379496	0.0933693928065	0.0175507306685	0.0705736774816	0.0246189486845	0.0252571584721	0.0252571584721	0.0122615574742	0.0246189486845	0.00609666210382	0.0175507306685	0.00687419076781	0.0933693928065	0.0181234108008
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.000775420259748	0.000946206036364	0.000646946770657	0.000774325865623	0.000868612863024	0.00114912941955	0.000878340132337	0.000946206036364	0.000775420259748	0.0561651047699	0.000864021960214	0.000775420259748	0.000774325865623	0.00108154131143
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.00288226238882	0.00137895530346	0.0020365192779	0.00172804392043	0.00262642962529	0.000918967231894	0.00208063055345	0.00214232388042	0.00197984009954	0.00220560966565	0.00220560966565	0.00254830489339	0.00254830489339	0.0346004001264
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0124919485488	0.0185098659383	0.0150210208273	0.0158789873167	0.0136342496267	0.0117946643623	0.00628170751665	0.0202881326589	0.020147290015	0.0185098659383	0.0167238313695	0.0167238313695	0.0117946643623	0.0202881326589
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0264615119942	0.0235435648967	0.0263848662509	0.0328251383846	0.0222700485082	0.0222700485082	0.0104611201329	0.0222700485082	0.0264615119942	0.0268656070459	0.0264615119942	0.0328251383846	0.0222700485082	0.0268656070459
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00134887059138	0.0014766374855	0.0014945754438	0.00119061399302	0.00193242591977	0.00193242591977	0.00129733434509	0.00170285227756	0.00184268716437	0.00170285227756	0.00170285227756	0.00113208283723	0.00193242591977	0.001710817241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.00871417031797	0.010440523424	0.01324725062	0.01324725062	0.01324725062	0.00920460690576	0.00747582934982	0.0076273708928	0.00900239096766	0.00752002959251	0.0072443929662	0.0072443929662	0.0068763904466	0.00752002959251
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0168000780444	0.010123742647	0.010123742647	0.00813583629043	0.00394804292825	0.00511811446943	0.0120669685164	0.00394804292825	0.0120669685164	0.0192031111571	0.0120669685164	0.00813583629043	0.00813583629043	0.0120669685164
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.0151005591469	0.0174168637243	0.0197389538679	0.00950438712439	0.0197197939851	0.0197197939851	0.0151005591469	0.017143580362	0.0197197939851	0.0147414973149	0.0227798298576	0.0151005591469	0.0142161766808	0.0197389538679
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00284837861525	0.00322750764687	0.00320106181563	0.00316659994446	0.00184780010664	0.00297999148574	0.00284837861525	0.00094414441633	0.00316659994446	0.00184780010664	0.00094414441633	0.0030181001942	0.0030181001942	0.00259131425868
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	7.35442828513e-05	0.000136630687252	0.00014766374855	0.000146868039067	7.37074865747e-05	7.35442828513e-05	7.37074865747e-05	0.000115057586322	6.29429610887e-05	0.000143765949035	0.000142918393597	0.000128156367304	0.000136630687252	7.35442828513e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.000354280374408	0.000253742704897	0.000408090658909	0.00127736628595	0.00142492048024	0.00100042875518	0.000333322580992	0.00142492048024	0.000408090658909	0.000989786248289	0.00142492048024	0.000408090658909	0.000333322580992	0.000989786248289
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00951582207026	0.00885289304823	0.0101821627882	0.00912400326554	0.011919965943	0.0091347373763	0.0091347373763	0.0135103455489	0.00986463662399	0.0135103455489	0.00912400326554	0.00912400326554	0.0105915036463	0.00912400326554
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00825534575006	0.0063194732933	0.0102733104103	0.0102733104103	0.0125293487552	0.0105910562025	0.00825534575006	0.010045277456	0.0125293487552	0.0125293487552	0.010045277456	0.00810222015519	0.0131635397156	0.0125725134479
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	1.15057586322e-05	8.4237127514e-05	7.55315533064e-05	3.96726644522e-05	3.27529816911e-05	6.27831782938e-05	9.79120260446e-05	1.15057586322e-05	1.15057586322e-05	0.000168139286585	6.61452218345e-05	0.000175668026467	6.27831782938e-05	3.96726644522e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.0	9.35799476888e-06	5.13449817982e-06	1.07523413223e-05	9.35799476888e-06	5.13449817982e-06	0.0	1.15057586322e-05	0.0	8.26815272932e-06	8.26815272932e-06	5.46452681401e-05	1.15057586322e-05	5.13449817982e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0.000247303850413	0.00011329732996	7.34340195334e-05	0.00026463244854	0.000292780044112	0.000179003895967	8.37109043917e-05	0.000147870840231	0.000135690924149	8.37109043917e-05	5.13449817982e-05	0.000247303850413	0.000135690924149	0.00016393580442
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.00411906159033	0.00707020399361	0.00129116489763	0.00707020399361	0.00408588970248	0.0118087951125	0.0138474514395	0.00408588970248	0.00462634323061	0.00462634323061	0.00412276204129	0.00305359587238	0.00305359587238	0.00412276204129
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	0.00821413249343	0.00365069174314	0.00377833753149	0.00492230524843	0.00821413249343	0.00328712305274	0.00311150589697	0.00620187743909	0.00630453028322	0.00620187743909	0.0044540381173	0.00630453028322	0.0050105910562	0.00630453028322
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	0.00437798687017	0.00264735735139	0.00636308629204	0.00352483293761	0.0131956603221	0.00352483293761	0.0351716203398	0.00352483293761	0.00574039805129	0.0131956603221	0.0120577762597	0.00574039805129	0.00352483293761	0.00710895475161
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	0.00348624486556	0.00408578466402	0.0056264779323	0.00188625486441	0.00920400417191	0.00672105811738	0.0130467774704	0.00672105811738	0.00423291565758	0.00689684214467	0.0056264779323	0.00430334352916	0.00380175484976	0.00348624486556
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_johnsonii	0.0365897595463	0.0327270947054	0.0270927661367	0.0304206004254	0.0345873501906	0.0323243430953	0.0352881617249	0.0416138036031	0.0434553317161	0.0304206004254	0.0270927661367	0.0365897595463	0.0304206004254	0.0304206004254
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	0.0026463244854	0.00208486890597	0.0026463244854	0.00199731979195	0.0015172601421	0.00322457956443	0.0128529526543	0.0019966540282	0.00986412693743	0.0019966540282	0.00199731979195	0.00430812914596	0.0026463244854	0.00436662799283
