#taxonomy	MCT.f.0374	MCT.f.0372	MCT.f.0371	MCT.f.0370	MCT.f.0369	MCT.f.0368	MCT.f.0366	MCT.f.0365	MCT.f.0364	MCT.f.0363	MCT.f.0362	MCT.f.0361	MCT.f.0360	MCT.f.0359	MCT.f.0358
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0890439772617	0.0840980635314	0.091294367763	0.13354184571	0.0851340758161	0.0803662323119	0.0547926853775	0.0851340758161	0.13354184571	0.0547926853775	0.136921417254	0.0547926853775	0.136921417254	0.13354184571	0.0958477312638
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.130602802047	0.185669015272	0.154389636166	0.187688391721	0.154108780818	0.259148074321	0.170421753454	0.185669015272	0.154389636166	0.154108780818	0.130602802047	0.187688391721	0.282150310496	0.154389636166	0.170421753454
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0746183786343	0.0620341506035	0.0712559819513	0.0699114208845	0.0712559819513	0.0428741371357	0.0585807069697	0.0428741371357	0.076754965297	0.076754965297	0.0658467372493	0.0658467372493	0.0914051321187	0.0914051321187	0.0914051321187
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	6.90357909154e-05	0.000105202677004	9.39244940992e-05	0.00022185739007	6.90357909154e-05	5.7235524182e-05	0.000111639538259	0.000105202677004	9.39244940992e-05	0.000105202677004	0.00010816451186	0.000944004782958	7.754743318e-05	0.000111639538259	0.00010816451186
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00145759684716	0.00124471667025	0.00161817752756	0.00121889393465	0.00224780535221	0.00161817752756	0.00124471667025	0.00167459307388	0.00145759684716	0.00155760789188	0.00167459307388	0.000828267589593	0.00106134678332	0.00155760789188	0.00145759684716
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0421534922194	0.0444862253969	0.0557947262179	0.0677096251073	0.0571323797344	0.0557947262179	0.0572422829288	0.0421534922194	0.0717729157536	0.0557947262179	0.0900718076803	0.0900718076803	0.0575576817285	0.0837817934629	0.0421534922194
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.138033005819	0.129328889269	0.201610401696	0.102459314888	0.129328889269	0.108653878569	0.216111818162	0.129328889269	0.107187159546	0.216111818162	0.107415662339	0.0967797987198	0.129328889269	0.102459314888	0.151173625593
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0949011401512	0.0242481077098	0.00580233226242	0.0290907234153	0.0181160290433	0.00580233226242	0.0250318601614	0.0261942487274	0.0181160290433	0.0290907234153	0.0261942487274	0.0242481077098	0.0316095559311	0.0242481077098	0.0369369095714
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.216312102569	0.0856544716485	0.060548425121	0.0856544716485	0.0755242797516	0.108739702119	0.0880835129565	0.0826393366287	0.060548425121	0.131288096992	0.0545966355392	0.0856544716485	0.0686712819394	0.060548425121	0.0856544716485
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.000483405536654	0.000692165137205	0.000295508274232	0.000284340588327	0.000284340588327	0.000692165137205	0.000295508274232	0.000550290925864	0.000324334637031	0.000324334637031	0.000430783335312	0.000483405536654	0.000284340588327	0.000422411972362	0.000284340588327
