#taxonomy	MCT.f.0374	MCT.f.0372	MCT.f.0371	MCT.f.0370	MCT.f.0369	MCT.f.0368	MCT.f.0366	MCT.f.0365	MCT.f.0364	MCT.f.0363	MCT.f.0362	MCT.f.0361	MCT.f.0360	MCT.f.0359	MCT.f.0358
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0853246555713	0.0547926853775	0.0851340758161	0.0840980635314	0.144412791427	0.0890439772617	0.0890439772617	0.0300108566406	0.0300108566406	0.0300108566406	0.0547926853775	0.144412791427	0.0547926853775	0.13354184571	0.091294367763
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.205839961565	0.259148074321	0.282150310496	0.124735285701	0.154389636166	0.154389636166	0.203130184267	0.124735285701	0.282150310496	0.185669015272	0.187688391721	0.259148074321	0.182516956095	0.140642794811	0.170421753454
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0620341506035	0.0914051321187	0.0620341506035	0.0386392318649	0.0620341506035	0.0386392318649	0.0620341506035	0.076754965297	0.0620341506035	0.0585807069697	0.0746183786343	0.0428741371357	0.0679131742962	0.076754965297	0.076754965297
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.00022185739007	6.90357909154e-05	0.00010816451186	9.39244940992e-05	6.00398664713e-05	5.16616604058e-05	5.16616604058e-05	7.16383695107e-05	0.000944004782958	6.90357909154e-05	0.00010816451186	0.00010816451186	9.39244940992e-05	2.08885041278e-05	6.00398664713e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00112563197558	0.00162849609678	0.00162849609678	0.00112563197558	0.00152021891152	0.00224780535221	0.00112563197558	0.00224780535221	0.00158505247484	0.000828267589593	0.00112563197558	0.00155760789188	0.00124471667025	0.00198513692355	0.00162849609678
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0754149538366	0.0900718076803	0.0557947262179	0.0571323797344	0.0557947262179	0.0754149538366	0.0557947262179	0.0444862253969	0.040458168665	0.043771043771	0.0900718076803	0.0754149538366	0.0575576817285	0.0557947262179	0.0557947262179
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.146670606777	0.201610401696	0.129328889269	0.102459314888	0.201610401696	0.129328889269	0.13242847428	0.151173625593	0.107187159546	0.107187159546	0.129328889269	0.138033005819	0.0941425106271	0.146670606777	0.107187159546
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0181160290433	0.0218765670893	0.0250318601614	0.0960984451016	0.0250318601614	0.0242481077098	0.0242481077098	0.0949011401512	0.0316095559311	0.0290907234153	0.0261942487274	0.0416623584759	0.0960984451016	0.0250318601614	0.0242481077098
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0835257082896	0.0732954361591	0.0826393366287	0.0732954361591	0.0545966355392	0.0416359825525	0.0856544716485	0.0826393366287	0.0404621504535	0.0826393366287	0.0880835129565	0.0732954361591	0.0545966355392	0.0755242797516	0.0404621504535
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.000857848574936	0.000464135684954	0.000295508274232	0.000324334637031	0.000371001751692	0.000430783335312	0.000295508274232	0.000334386831631	0.000284340588327	0.000371001751692	0.000692165137205	0.000284340588327	0.000284340588327	0.000334386831631	0.000371001751692
