#taxonomy	MCT.f.0170	MCT.f.0169	MCT.f.0168	MCT.f.0167	MCT.f.0166	MCT.f.0163	MCT.f.0162	MCT.f.0161	MCT.f.0160	MCT.f.0159	MCT.f.0158	MCT.f.0157	MCT.f.0155	MCT.f.0154
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.0254958641288	0.0670843908629	0.04488566858	0.120603782226	0.120603782226	0.0874923453766	0.126249810635	0.120603782226	0.12243094318	0.0874923453766	0.126249810635	0.0946145494028	0.126249810635	0.04488566858
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.131714364291	0.0923108241176	0.0964820846906	0.0923108241176	0.0691320849409	0.0987963873864	0.0830243407218	0.0830243407218	0.0830243407218	0.0691320849409	0.0701616713244	0.0923108241176	0.0691320849409	0.0987963873864
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0853155860884	0.276787102933	0.154861088729	0.126679428488	0.106793639433	0.126679428488	0.127300126904	0.0711899639844	0.11574291898	0.101158915316	0.127300126904	0.102640434072	0.126679428488	0.102640434072
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	8.04457768649e-05	3.47403161369e-05	9.18517802325e-05	5.63879743247e-05	2.84047871535e-05	6.04312373094e-05	8.04457768649e-05	4.65149563475e-05	8.04457768649e-05	8.04457768649e-05	0.000195439739414	5.68244373493e-05	5.63879743247e-05	6.04312373094e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00164849773996	0.00215214102006	0.00164849773996	0.00215214102006	0.00173762878028	0.00215214102006	0.00186753528773	0.00212563451777	0.00173762878028	0.00196044308855	0.00215214102006	0.00211912205498	0.00196044308855	0.00186753528773
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.010737009544	0.0182899746193	0.0149402823018	0.0149402823018	0.0182899746193	0.023866597186	0.00843762742699	0.010737009544	0.0149402823018	0.0140904536997	0.00843762742699	0.0128879685435	0.00795945004524	0.0128879685435
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.150379972219	0.044404873175	0.132400255801	0.128091387669	0.140958642527	0.0732539001002	0.044404873175	0.150379972219	0.128091387669	0.0881950782934	0.0881950782934	0.0893868334202	0.0881950782934	0.150379972219
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00503151855174	0.134625639095	0.0111304866658	0.0312052080748	0.106335355684	0.02332247557	0.0480112274722	0.106335355684	0.0241162158294	0.0480112274722	0.0312052080748	0.106335355684	0.0312052080748	0.00503151855174
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00410423452769	0.00377783669141	0.00619780114187	0.00458255052237	0.00492456321947	0.00449083703859	0.00339881165895	0.00403180972179	0.00619780114187	0.00492456321947	0.00368247351051	0.00619780114187	0.00492456321947	0.00390228426396
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0308237057347	0.0163465818589	0.0100977198697	0.0508556875104	0.0508556875104	0.0119489471292	0.053902284264	0.017403495202	0.0163465818589	0.0208441896821	0.053902284264	0.0113248138718	0.0114878919146	0.053902284264
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0179885786802	0.0161670580215	0.019074710176	0.013758429818	0.0164896702872	0.013758429818	0.0179885786802	0.00994530880905	0.0114822938845	0.0170922355393	0.0170922355393	0.0170922355393	0.0182193268187	0.019074710176
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00318927154623	0.00557321653067	0.00145355667148	0.00267500434254	0.00307302867624	0.00382393464021	0.00145355667148	0.00145355667148	0.00557321653067	0.00382393464021	0.00318927154623	0.00382393464021	0.00145355667148	0.00464891683078
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00369571716632	0.00241873635774	0.00934787307694	0.0112292588062	0.0122620581079	0.0171617161716	0.00475570032573	0.00667667339304	0.00667667339304	0.00339910619603	0.00339910619603	0.00339910619603	0.0122620581079	0.007823830857
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.0461490606615	0.071986970684	0.0275687304606	0.0402422176764	0.0316441085489	0.0609383128394	0.071986970684	0.0429433040448	0.0275687304606	0.0316441085489	0.0316441085489	0.0429433040448	0.0275687304606	0.0402422176764
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0171482095252	0.032080929513	0.00458572173007	0.0171482095252	0.0139630836048	0.0131370996097	0.0139630836048	0.0560295859418	0.0158468326353	0.00496510152284	0.0510021642985	0.0510021642985	0.00581185366322	0.032080929513
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.221498371336	0.319182052383	0.221498371336	0.226586294416	0.270029069583	0.221498371336	0.316139205665	0.136447715061	0.316139205665	0.204240375669	0.283366156643	0.351270667483	0.283366156643	0.136447715061
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.00145909327775	0.000739648546083	0.000935913705584	0.00106228014936	0.000472442205905	0.000935913705584	0.00106228014936	0.00034503309181	0.0010548036183	0.000530942127308	0.000864615606312	0.00106228014936	0.00132030914556	0.000858192758709
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0.0283133576516	0.0283133576516	0.011800206272	0.00928869421779	0.0070114213198	0.0212108200945	0.0070114213198	0.013034105317	0.00739165115661	0.00739165115661	0.00623722923292	0.0212108200945	0.013034105317	0.0156100708922
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.0489322310529	0.0289310794904	0.0308644625734	0.026855964467	0.0289310794904	0.0260369163952	0.0289310794904	0.0214334674627	0.0208205756277	0.022065785487	0.0383569087831	0.0367208156129	0.0214334674627	0.0214334674627
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.0186389593909	0.00837102201528	0.0340178375103	0.0105538784302	0.0190956172527	0.0105538784302	0.0340178375103	0.0243502069125	0.0065331010453	0.0065331010453	0.0161270828633	0.00837102201528	0.0248606913403	0.0161270828633
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.00734287292906	0.00874525633898	0.00937988535696	0.0101499772762	0.00874525633898	0.0116592000516	0.0101499772762	0.0111099184199	0.0106406080347	0.0109472104014	0.00762625964679	0.00779331802503	0.00874525633898	0.00370126407578
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	0.0104948915461	0.00344685891083	0.00387562758742	0.00267500434254	0.0104948915461	0.0104948915461	0.00277729437545	0.00387562758742	0.00193268186754	0.00191941624365	0.00157390563856	0.00344685891083	0.00157390563856	0.00191941624365
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	0.00254998950557	0.000555203045685	0.000823954341565	0.00314870473737	0.000633293853182	0.000823954341565	0.000408382245782	0.00110670417532	0.00274448497481	0.000408382245782	0.000555203045685	0.000547042472123	0.000633293853182	0.00314870473737
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	0.00263446586004	0.000639502712088	0.00107164727495	0.00263446586004	0.000913687320103	0.00160694896851	0.00263446586004	0.00160694896851	0.000833767587285	0.00277005631964	0.00277005631964	0.00124674795972	0.00206477493953	0.00263446586004
