#taxonomy	MCT.f.0085	MCT.f.0083	MCT.f.0081	MCT.f.0080	MCT.f.0078	MCT.f.0077	MCT.f.0076	MCT.f.0075	MCT.f.0074	MCT.f.0072	MCT.f.0071	MCT.f.0070	MCT.f.0069
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.231717867806	0.272696855251	0.436874818737	0.436874818737	0.272696855251	0.231717867806	0.331712330967	0.276491155062	0.231717867806	0.272696855251	0.241405218405	0.241405218405	0.241405218405
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.233317166575	0.31089751604	0.28001724029	0.487333942387	0.472187959537	0.406773343857	0.406773343857	0.318065563042	0.197662674939	0.28001724029	0.318065563042	0.318065563042	0.324521010301
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.000103056660552	7.352765467e-05	4.50083265404e-05	6.52001463381e-05	6.82403653134e-05	6.52001463381e-05	7.352765467e-05	0.000288089963542	9.3961118889e-05	0.000513037603133	6.82403653134e-05	4.83025373694e-05	0.000513037603133
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	4.83025373694e-05	2.67113636819e-05	6.5012027225e-05	6.5012027225e-05	4.83025373694e-05	4.83025373694e-05	4.83025373694e-05	2.67113636819e-05	9.93413667385e-05	8.99367230913e-05	7.20368578149e-05	7.52832532403e-05	5.68669710945e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00110931192858	0.0014926113898	0.00137476452513	0.00202482676683	0.00218369169003	0.00199823979504	0.00110931192858	0.00110931192858	0.00141125223633	0.00100835397899	0.00110931192858	0.00226724653214	0.00202482676683
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0371555068815	0.0824169092252	0.0460602811575	0.0473388366042	0.0426931582047	0.0473388366042	0.0486873528317	0.0720215083306	0.0824169092252	0.0473388366042	0.0200136034792	0.0400390878995	0.0411226076824
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.000450347529215	0.000401282618146	0.000401282618146	0.000467267715423	0.000655621117667	0.000401282618146	0.000659656864696	0.000414057892822	0.000655621117667	0.000360603409706	0.000450347529215	0.000659656864696	0.000417563357209
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0717892697405	0.00297692962326	0.103012584851	0.103012584851	0.0470602615817	0.141056033763	0.0650712068679	0.0650712068679	0.0924035589246	0.0717892697405	0.0016232173345	0.103012584851	0.0191926027444
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.000755631118667	0.000725134149818	0.000720822480744	0.000720822480744	0.000755631118667	0.000601005682843	0.000720822480744	0.000989343941299	0.00100654538837	0.00091455489052	0.00103427231555	0.00103427231555	0.000989343941299
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.000801801547853	0.000762017412667	0.000522274449667	0.000500018212584	0.000500018212584	0.000529858508154	0.000801801547853	0.000658072509297	0.000480804546274	0.000801801547853	0.000723555711699	0.000880201975564	0.000522274449667
