#taxonomy	MCT.f.0085	MCT.f.0083	MCT.f.0081	MCT.f.0080	MCT.f.0078	MCT.f.0077	MCT.f.0076	MCT.f.0075	MCT.f.0074	MCT.f.0072	MCT.f.0071	MCT.f.0070	MCT.f.0069
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.331712330967	0.231717867806	0.32932786446	0.325136791729	0.272696855251	0.272696855251	0.436874818737	0.331712330967	0.32932786446	0.183787537813	0.32932786446	0.325136791729	0.220180205239
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.318065563042	0.233317166575	0.487333942387	0.28001724029	0.472187959537	0.28001724029	0.318065563042	0.472187959537	0.31089751604	0.233317166575	0.324521010301	0.197662674939	0.487333942387
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.000134905084637	9.3961118889e-05	0.000134905084637	4.67448864433e-05	9.3961118889e-05	0.000513037603133	0.000118530371556	4.83025373694e-05	4.50083265404e-05	0.000118530371556	4.67448864433e-05	7.352765467e-05	0.000134905084637
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	2.67113636819e-05	9.93413667385e-05	0.000126156787656	7.20368578149e-05	4.77929755355e-05	2.67113636819e-05	4.77929755355e-05	0.000126156787656	0.000148511444437	7.52832532403e-05	7.20368578149e-05	4.77929755355e-05	5.55611116667e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00131024239484	0.00218369169003	0.00131024239484	0.000759744210104	0.00100835397899	0.00131024239484	0.00138019297607	0.00218369169003	0.00131024239484	0.00110931192858	0.00202482676683	0.00199823979504	0.00100835397899
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0473388366042	0.0547949924988	0.0200136034792	0.0547949924988	0.0371555068815	0.0411226076824	0.0400390878995	0.0460602811575	0.0565280609103	0.0547949924988	0.0371555068815	0.0547949924988	0.0473388366042
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.000384077331307	0.000414057892822	0.000417563357209	0.000465086040918	0.000414057892822	0.000595574002827	0.000350392645877	0.000350392645877	0.000417563357209	0.000350392645877	0.000659656864696	0.000655621117667	0.000414057892822
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0650712068679	0.0915219315573	0.0016232173345	0.141056033763	0.141056033763	0.0924035589246	0.0924035589246	0.00297692962326	0.0470602615817	0.0924035589246	0.0199554054774	0.169044018474	0.0915219315573
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00190356575152	0.00103427231555	0.000725134149818	0.000916424279086	0.00074028532353	0.00190356575152	0.000601005682843	0.000989343941299	0.000989343941299	0.00100654538837	0.000880493664673	0.00103427231555	0.000720822480744
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.000723555711699	0.00082227861112	0.00082227861112	0.000529858508154	0.000880201975564	0.000723555711699	0.000723555711699	0.000801801547853	0.000640118421908	0.000500018212584	0.000529858508154	0.000801801547853	0.000590777187826
