#taxonomy	MCT.f.0085	MCT.f.0083	MCT.f.0081	MCT.f.0080	MCT.f.0078	MCT.f.0077	MCT.f.0076	MCT.f.0075	MCT.f.0074	MCT.f.0072	MCT.f.0071	MCT.f.0070	MCT.f.0069
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.331712330967	0.206491019472	0.231717867806	0.305698577056	0.436874818737	0.183787537813	0.206491019472	0.183787537813	0.220180205239	0.231717867806	0.231717867806	0.183787537813	0.32932786446
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.28001724029	0.28001724029	0.318065563042	0.335641364421	0.318065563042	0.472187959537	0.406773343857	0.233317166575	0.233317166575	0.406773343857	0.31089751604	0.31089751604	0.318065563042
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.000513037603133	6.52001463381e-05	4.83025373694e-05	7.352765467e-05	4.83025373694e-05	4.67448864433e-05	0.000118530371556	0.000118530371556	6.82403653134e-05	4.50083265404e-05	0.000513037603133	6.82403653134e-05	6.52001463381e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	7.20368578149e-05	2.67113636819e-05	0.000103056660552	2.67113636819e-05	2.67113636819e-05	4.77929755355e-05	4.83025373694e-05	7.20368578149e-05	4.83025373694e-05	7.20368578149e-05	7.52832532403e-05	7.20368578149e-05	7.20368578149e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00137476452513	0.00138019297607	0.00131024239484	0.0014926113898	0.00141125223633	0.00110931192858	0.00131024239484	0.00155462049915	0.00138019297607	0.00199823979504	0.00131024239484	0.00131024239484	0.00138019297607
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0400390878995	0.0824169092252	0.0200136034792	0.0458802722791	0.0473388366042	0.0411226076824	0.0411226076824	0.0824169092252	0.0411226076824	0.0824169092252	0.0371555068815	0.0426931582047	0.0720215083306
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.000360603409706	0.000360603409706	0.000465086040918	0.000629539496556	0.000384077331307	0.000629539496556	0.000401282618146	0.000659656864696	0.000384077331307	0.000595574002827	0.000350392645877	0.000417563357209	0.000659656864696
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.103012584851	0.0016232173345	0.0717892697405	0.0191926027444	0.0016232173345	0.0191926027444	0.0924035589246	0.00297692962326	0.0840828331637	0.0470602615817	0.0717892697405	0.141056033763	0.0470602615817
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.000989343941299	0.000989343941299	0.000601005682843	0.000601005682843	0.000916424279086	0.000989343941299	0.00103427231555	0.00091455489052	0.000601005682843	0.00103427231555	0.00074028532353	0.00074028532353	0.00190356575152
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.000762619288085	0.000500018212584	0.000762017412667	0.000762619288085	0.000480804546274	0.000500018212584	0.000723555711699	0.000640118421908	0.000500018212584	0.000762017412667	0.000529858508154	0.000762017412667	0.000500018212584
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0144408313772	0.0151214760665	0.0144408313772	0.0137875506969	0.0112023947892	0.0144408313772	0.0144408313772	0.0135416451965	0.015951185392	0.0112023947892	0.014536010403	0.0124323300029	0.0139199105096
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00114573709638	0.00114573709638	0.00163813317059	0.00158163964545	0.00114573709638	0.00172575255026	0.0015870725725	0.00163813317059	0.0015870725725	0.00130788408877	0.00154591893944	0.00158163964545	0.00124474697154
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00158653689423	0.00229891537548	0.000968732609189	0.00179533213645	0.000968732609189	0.00179533213645	0.00234445625503	0.000968732609189	0.00137848010493	0.00201309077675	0.00201309077675	0.00158653689423	0.00229891537548
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	8.91739151436e-05	0.000140941678334	0.000140941678334	0.000114826297445	0.000115806056105	0.000140025904792	0.000142167427736	0.000114826297445	8.91739151436e-05	0.000114826297445	0.00012914377676	0.000140941678334	0.000140941678334
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0170714647226	0.0171265216972	0.0168973412135	0.0329325285465	0.0777174117618	0.141429992855	0.0116394277343	0.0170714647226	0.0329325285465	0.0207987708162	0.0171265216972	0.146608405301	0.0777174117618
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.00275175585866	0.00409028340421	0.00231134224534	0.00278549514078	0.00409028340421	0.00200269751093	0.00409028340421	0.00257607379058	0.00231134224534	0.00275175585866	0.00409028340421	0.00231134224534	0.00231134224534
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.0128570131013	0.0191950663283	0.0116382008571	0.0842845269199	0.00989087342134	0.0136653131892	0.00989087342134	0.0128570131013	0.0136653131892	0.0842845269199	0.0136653131892	0.0842845269199	0.0136653131892
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	8.50157279097e-05	4.6359304478e-05	5.68669710945e-05	2.75728705013e-05	8.50157279097e-05	4.08713777741e-05	7.70886197925e-05	2.96325928889e-05	7.70886197925e-05	2.96325928889e-05	4.6359304478e-05	1.81111517606e-05	2.75728705013e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0.000437080745112	0.000367281250626	0.000375322009224	0.000400725717952	0.000400725717952	0.000437080745112	0.000400725717952	0.000334402181788	0.000506640970366	0.000437080745112	0.000367281250626	0.000375322009224	0.000375322009224
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0.00172315001861	0.00121536704753	0.00172315001861	0.00172315001861	0.00169531363302	0.00169531363302	0.00243342425967	0.00207564444495	0.00175746924429	0.00169531363302	0.00243342425967	0.00198498223296	0.00205693613939
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0.0134806234664	0.0113156213286	0.0139495431025	0.0164830493641	0.0148479661528	0.0218565733327	0.016870920364	0.0148479661528	0.0218565733327	0.0164830493641	0.0139495431025	0.0122539821726	0.0164830493641
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium]_siraeum	5.68669710945e-06	3.31137889128e-06	1.33556818409e-05	1.33556818409e-05	1.44889214085e-05	8.41045251038e-06	5.68669710945e-06	6.2640745926e-06	1.85778989882e-05	3.31137889128e-06	2.0912014789e-05	3.31137889128e-06	3.31137889128e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_excrementihominis	1.33556818409e-05	3.31137889128e-06	1.25281491852e-05	6.18339963312e-05	6.18339963312e-05	1.33556818409e-05	6.18339963312e-05	1.28481032988e-05	7.40814822223e-06	1.67296118312e-05	1.25281491852e-05	1.25281491852e-05	1.12139366805e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	7.40814822223e-06	5.00092517116e-06	4.96706833693e-05	5.00092517116e-06	5.00092517116e-06	0.0	2.06113321104e-05	4.96706833693e-05	2.02201050343e-05	0.0	3.62223035212e-06	5.00092517116e-06	1.92721549481e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp._KLE_1745	0.00621936951458	0.00621936951458	0.00837491156523	0.00432981081168	0.0163540324142	0.00244663270914	0.0120576292846	0.0246426258554	0.0163540324142	0.00837491156523	0.00212682471893	0.0163540324142	0.0043159473943
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	0.000796137595323	0.000510234118963	0.000629539496556	0.000510234118963	0.000360603409706	0.000360603409706	0.000629539496556	0.00053116517564	0.00053116517564	0.000360603409706	0.000510234118963	0.000720823840071	0.000720823840071
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	0.00150650993952	0.00189367013745	0.00066162226415	0.00328549773287	0.00504977636705	0.000559623032627	0.00504977636705	0.0010663925738	0.00189367013745	0.00253035378947	0.00215206705856	0.0010663925738	0.00564025013283
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	0.000562934411518	0.00399859842942	0.00129123438152	0.0016961715938	0.0010999719779	0.000562934411518	0.00399859842942	0.00106812746882	0.000701576354371	0.00129123438152	0.00399859842942	0.00277182252905	0.00185820417064
