#taxonomy	MCT.f.0085	MCT.f.0083	MCT.f.0081	MCT.f.0080	MCT.f.0078	MCT.f.0077	MCT.f.0076	MCT.f.0075	MCT.f.0074	MCT.f.0072	MCT.f.0071	MCT.f.0070	MCT.f.0069
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.331712330967	0.183787537813	0.272696855251	0.231717867806	0.436874818737	0.436874818737	0.183787537813	0.331712330967	0.206491019472	0.32932786446	0.32932786446	0.395656221362	0.220180205239
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.472187959537	0.31089751604	0.406773343857	0.31089751604	0.28001724029	0.233317166575	0.318065563042	0.367013744747	0.28001724029	0.305328663071	0.197662674939	0.197662674939	0.28001724029
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	6.52001463381e-05	0.000134905084637	9.3961118889e-05	0.000288089963542	0.000134905084637	7.352765467e-05	0.000118530371556	6.52001463381e-05	0.000103056660552	7.11008502825e-05	0.000103056660552	4.67448864433e-05	0.000103056660552
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	4.83025373694e-05	4.77929755355e-05	5.68669710945e-06	6.5012027225e-05	7.52832532403e-05	8.99367230913e-05	8.99367230913e-05	7.52832532403e-05	0.000126156787656	5.55611116667e-05	2.67113636819e-05	0.000148511444437	4.77929755355e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00131024239484	0.00141125223633	0.00137476452513	0.00110931192858	0.000759744210104	0.00218369169003	0.00110931192858	0.000759744210104	0.00137476452513	0.0014926113898	0.00199823979504	0.00141125223633	0.00137476452513
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0458802722791	0.0411226076824	0.0200136034792	0.0824169092252	0.0411226076824	0.0547949924988	0.0473388366042	0.0486873528317	0.0486873528317	0.0547949924988	0.0460602811575	0.0565280609103	0.0473388366042
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.000401282618146	0.000629539496556	0.000655621117667	0.000655621117667	0.000414057892822	0.000384077331307	0.000659656864696	0.000414057892822	0.000414057892822	0.000414057892822	0.000350392645877	0.000360603409706	0.000659656864696
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.00297692962326	0.0840828331637	0.0915219315573	0.0016232173345	0.0915219315573	0.0199554054774	0.0199554054774	0.0470602615817	0.0924035589246	0.0191926027444	0.141056033763	0.169044018474	0.169044018474
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.000989343941299	0.000601005682843	0.000601005682843	0.000725134149818	0.000916424279086	0.000916424279086	0.000989343941299	0.000880493664673	0.00100654538837	0.000755631118667	0.000725134149818	0.000725134149818	0.00074028532353
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.000762619288085	0.000762017412667	0.000522274449667	0.000500018212584	0.000880201975564	0.000522274449667	0.000640118421908	0.000529858508154	0.000880201975564	0.000500018212584	0.000723555711699	0.000762619288085	0.000480804546274
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0151214760665	0.014536010403	0.0126726809621	0.0144408313772	0.0139199105096	0.0126726809621	0.0135419008769	0.0135416451965	0.0151214760665	0.0126726809621	0.0112023947892	0.0135416451965	0.0124323300029
