#taxonomy	MCT.f.0085	MCT.f.0083	MCT.f.0081	MCT.f.0080	MCT.f.0078	MCT.f.0077	MCT.f.0076	MCT.f.0075	MCT.f.0074	MCT.f.0072	MCT.f.0071	MCT.f.0070	MCT.f.0069
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.241405218405	0.231717867806	0.276491155062	0.206491019472	0.231717867806	0.32932786446	0.325136791729	0.241405218405	0.395656221362	0.183787537813	0.395656221362	0.305698577056	0.241405218405
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.319153309993	0.197662674939	0.487333942387	0.335641364421	0.335641364421	0.318065563042	0.487333942387	0.324521010301	0.487333942387	0.324521010301	0.31089751604	0.319153309993	0.31089751604
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	4.83025373694e-05	7.11008502825e-05	0.000134905084637	0.000118530371556	0.000103056660552	4.50083265404e-05	7.11008502825e-05	0.000288089963542	7.352765467e-05	0.000103056660552	0.000103056660552	0.000134905084637	0.000134905084637
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	8.99367230913e-05	8.99367230913e-05	5.55611116667e-05	8.99367230913e-05	6.5012027225e-05	6.5012027225e-05	8.99367230913e-05	0.000126156787656	7.20368578149e-05	0.000148511444437	8.99367230913e-05	5.68669710945e-06	7.20368578149e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00110931192858	0.00202482676683	0.00141125223633	0.0014926113898	0.00131024239484	0.00199823979504	0.000759744210104	0.00155462049915	0.00218369169003	0.000759744210104	0.00131024239484	0.00131024239484	0.00100835397899
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0473388366042	0.0720215083306	0.0473388366042	0.0458802722791	0.0565280609103	0.0371555068815	0.0411226076824	0.0458802722791	0.0426931582047	0.0371555068815	0.0400390878995	0.0400390878995	0.0547949924988
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.000465086040918	0.000629539496556	0.000595574002827	0.000384077331307	0.000467267715423	0.000384077331307	0.000465086040918	0.000465086040918	0.000629539496556	0.000414057892822	0.000655621117667	0.000401282618146	0.000350392645877
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.103012584851	0.0016232173345	0.0199554054774	0.0717892697405	0.169044018474	0.0915219315573	0.141056033763	0.0650712068679	0.0840828331637	0.0191926027444	0.0650712068679	0.0717892697405	0.103012584851
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00074028532353	0.000880493664673	0.000725134149818	0.000755631118667	0.000725134149818	0.000601005682843	0.00100654538837	0.000880493664673	0.00103646159297	0.000755631118667	0.000720822480744	0.00091455489052	0.00074028532353
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.000801801547853	0.000880201975564	0.000590777187826	0.000522274449667	0.000529858508154	0.000529858508154	0.000500018212584	0.000500018212584	0.000590777187826	0.000529858508154	0.000590777187826	0.00082227861112	0.000801801547853
