#taxonomy	MCT.f.0204	MCT.f.0203	MCT.f.0202	MCT.f.0201	MCT.f.0200	MCT.f.0198	MCT.f.0197	MCT.f.0196	MCT.f.0195	MCT.f.0194	MCT.f.0193	MCT.f.0192	MCT.f.0191	MCT.f.0190	MCT.f.0189	MCT.f.0188
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.168051615996	0.203822477575	0.295762317615	0.313175891191	0.254658427943	0.165778247201	0.252380728996	0.219728570201	0.168051615996	0.252380728996	0.313175891191	0.168051615996	0.281117637948	0.252380728996	0.1746336896	0.280863541945
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.0259326629214	0.0277704982249	0.0453119052654	0.1734783526	0.0686044436218	0.0259326629214	0.0199605948304	0.0259326629214	0.0686044436218	0.0237673682359	0.038386322191	0.0259326629214	0.0277704982249	0.0313074314931	0.038386322191	0.0332810074439
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.166844050161	0.0619270800288	0.059018525038	0.0384726751977	0.121124639136	0.0376141097784	0.121124639136	0.116699948839	0.173285126443	0.0752861413322	0.059018525038	0.0752861413322	0.0964815288516	0.059018525038	0.059018525038	0.0376141097784
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	4.88244862508e-05	1.67357014351e-05	4.12578699387e-06	6.61056500499e-05	9.3042926623e-05	1.67357014351e-05	0.000300364728599	9.79749663075e-05	8.97845395512e-06	4.13929176718e-05	6.34470506776e-05	0.0012253033945	1.99752307139e-05	9.3042926623e-05	9.79749663075e-05	6.61056500499e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.368599402005	0.188980646678	0.28979711368	0.477667115002	0.221572917837	0.41303132807	0.290918046629	0.292226081152	0.225152833491	0.194692456224	0.21850904878	0.148115880736	0.28979711368	0.41303132807	0.225152833491	0.176185096858
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0171389793852	0.0323025730298	0.0173967616418	0.0323025730298	0.0260558150281	0.0136031321162	0.0171389793852	0.0242529211176	0.0188653103125	0.019871358405	0.0172340875449	0.0172340875449	0.0435787355692	0.0242529211176	0.0172340875449	0.0435787355692
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0427112042645	0.0151709133509	0.0173317756568	0.03665454836	0.014996828082	0.0375487874312	0.0216461963358	0.014996828082	0.018960370849	0.0271958644305	0.0173317756568	0.03665454836	0.0153100491853	0.0427112042645	0.025636815687	0.0182582450968
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.000981144103673	0.00704989154013	0.00704989154013	0.0047200171637	0.0236906236267	0.00255823523136	0.0081084126506	0.0047200171637	0.0110890251639	0.000981144103673	0.0236906236267	0.0047200171637	0.00382090657288	0.0081084126506	0.000981144103673	0.0081084126506
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.0019327553394	0.00108782059328	0.00297394088426	0.00166469363167	0.00108782059328	0.00139826614997	0.0011588105817	0.00316648684149	0.00115201969866	0.00224617254191	0.00166469363167	0.00297394088426	0.00287154774773	0.00178485255135	0.00287154774773	0.00148554582311
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.245540506117	0.125923854421	0.176543207718	0.0454241660315	0.125923854421	0.0312966458741	0.141478692996	0.245540506117	0.13901357149	0.160319651897	0.160319651897	0.0312966458741	0.0514847304968	0.0428067693963	0.13901357149	0.0959891928317
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.013313596955	0.0154990915303	0.0212771971661	0.01318146662	0.0126354545835	0.0151295120194	0.0103144674847	0.013662028723	0.0126596200767	0.0122066608369	0.01318146662	0.0126596200767	0.0122066608369	0.0151295120194	0.01318146662	0.013313596955
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.0217756615496	0.0234554580851	0.0292869826211	0.0162644693397	0.0292869826211	0.0178050262468	0.0340972942957	0.0185693097834	0.0217756615496	0.0185319810049	0.0340972942957	0.0178050262468	0.0185693097834	0.0189621170238	0.0217756615496	0.0270361262852
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00326030867383	0.00167477267921	0.00134116842768	0.000938384655836	0.000758064391788	0.0046667057513	0.0046667057513	0.00696761726415	0.00114864753354	0.00168193799423	0.0046667057513	0.00117007000588	0.00114864753354	0.000938384655836	0.0102511498033	0.00326030867383
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.000503346013252	0.000592670803741	0.00231003198338	0.00152130615499	0.00115566163991	0.00219470758166	0.00152003992117	0.00152130615499	0.00152130615499	0.00152130615499	0.000503346013252	0.000556956088409	0.000592670803741	0.000556956088409	0.00231003198338	0.000556956088409
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.0041192877065	0.00357705732368	0.00647197475131	0.0015865356012	0.00813904395553	0.00927993147903	0.0119745559008	0.00647197475131	0.00357705732368	0.0041192877065	0.0119745559008	0.00927993147903	0.0143508639806	0.00262385105908	0.00262385105908	0.00100805354223
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0.000826750869084	0.0013110594206	0.0013110594206	0.000861816263118	0.00111157645473	0.00157331447119	0.00106141705297	0.0013110594206	0.000882741574645	0.00114086405211	0.00100858469766	0.00114086405211	0.00100858469766	0.0014441769091	0.000970409123166	0.00157331447119
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0.000588340285444	0.00178261481447	0.000588340285444	0.000527642610072	0.00115047861903	0.000796863059301	0.000863822115595	0.00112039347396	0.000527642610072	0.000796863059301	0.000594117400946	0.000779033997843	0.000651830952209	0.000779033997843	0.00112039347396	0.00140735920084
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	1.7417771788e-05	3.59138158205e-05	0.0	0.0	4.12578699387e-06	1.02788392107e-05	1.02788392107e-05	3.14894179811e-06	0.0	3.59138158205e-05	0.0	5.99256921417e-05	0.0	1.04917665862e-05	4.12578699387e-06	0.0
