#taxonomy	MCT.f.0357	MCT.f.0356	MCT.f.0355	MCT.f.0354	MCT.f.0353	MCT.f.0352	MCT.f.0351	MCT.f.0350	MCT.f.0349	MCT.f.0348	MCT.f.0347	MCT.f.0346	MCT.f.0345	MCT.f.0344	MCT.f.0341
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.279328139548	0.204855102898	0.138385133154	0.197859041598	0.238910012674	0.223147070237	0.232265888262	0.18302627605	0.204855102898	0.148094073295	0.239963368366	0.204855102898	0.238910012674	0.197859041598	0.219040689907
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.401227790839	0.0928154866813	0.401227790839	0.373736525269	0.290628637951	0.374863234559	0.279135405869	0.177432676835	0.0928154866813	0.279135405869	0.183345093763	0.181113305145	0.181113305145	0.261009114299	0.245315049799
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.00023282887078	0.000517754670579	0.000136124604164	0.000517754670579	0.000256048463982	0.000128780236526	0.000331429069818	0.00021169110363	0.000178854175982	0.00023282887078	0.000128797424052	0.000331430282036	0.000136124604164	0.00021169110363	0.000128780236526
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	0.000604047115675	0.000108956793184	0.000335006309628	0.000117604293626	5.59988800224e-05	0.000102578130343	0.000117604293626	4.61855839397e-05	0.000117604293626	3.19849883788e-05	0.000335006309628	0.000149527918999	2.6829215943e-05	0.000107466792761	0.000873108265425
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.00276431586779	0.00337534342157	0.00408113996011	0.00325960419092	0.00260243394647	0.00212756858469	0.00280401731454	0.00329457165437	0.00407096526467	0.00227829600653	0.00260243394647	0.00292216161053	0.00270757631061	0.00276431586779	0.00260243394647
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0701396339183	0.0878346915017	0.0701396339183	0.106981058808	0.104816435043	0.0701396339183	0.0878346915017	0.0701396339183	0.0878346915017	0.113313733725	0.0848792128917	0.105178449282	0.0878346915017	0.106981058808	0.0848792128917
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.00892510671323	0.00892510671323	0.0282944472199	0.0242482453693	0.0673411538965	0.0342796738146	0.0673411538965	0.0673411538965	0.0282944472199	0.0342796738146	0.0242482453693	0.00892510671323	0.0456455386243	0.0153534224591	0.00790450470448
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0195020925918	0.0237137314873	0.0128686269911	0.0461877104066	0.043512999293	0.0157412851743	0.0128380399026	0.013153935434	0.0264648816453	0.0206309687893	0.0195020925918	0.0149048525411	0.0264648816453	0.0206309687893	0.0461877104066
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00388120884392	0.00069848661234	0.00069848661234	0.000845405436387	0.0023639651956	0.00138438754266	0.00208575531697	0.00208575531697	0.00208575531697	0.00356833497676	0.000714331407126	0.00188166869801	0.0023639651956	0.00166112956811	0.00129357412852
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.000427369063713	0.000647193338223	0.000426466511717	0.000436197181653	0.000419483653757	0.000462824511186	0.000368645712068	0.00042559148817	0.000363504180298	0.000544498416656	0.000386340709579	0.000419483653757	0.000426466511717	0.000520781277124	0.000544498416656
