#taxonomy	MCT.f.0442	MCT.f.0441	MCT.f.0440	MCT.f.0439	MCT.f.0438	MCT.f.0437	MCT.f.0436	MCT.f.0435	MCT.f.0434	MCT.f.0433	MCT.f.0432	MCT.f.0431	MCT.f.0430	MCT.f.0429	MCT.f.0428	MCT.f.0427	MCT.f.0426
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	0.239987174913	0.234552738659	0.301126011768	0.163611201084	0.15045219071	0.234552738659	0.217184614686	0.234552738659	0.140095061629	0.202179595025	0.215896807914	0.179930311308	0.179930311308	0.240443481242	0.15045219071	0.202179595025	0.179930311308
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0.174386570673	0.0802800653811	0.200317060091	0.178817000924	0.191959618888	0.191959618888	0.177233329817	0.177233329817	0.208945619205	0.230576249227	0.208945619205	0.0802800653811	0.208945619205	0.178817000924	0.193238879691	0.208945619205	0.118774207162
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis	0.0469176106823	0.0600109410497	0.0565853511987	0.0820107951341	0.0820107951341	0.0233415967265	0.0666343647979	0.0565853511987	0.112095858361	0.0600109410497	0.0820107951341	0.0666343647979	0.139053003876	0.102405305207	0.0820107951341	0.0600109410497	0.0469696217051
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	4.87918782434e-05	9.57762666411e-05	4.87918782434e-05	3.3444256785e-05	5.24271766352e-05	7.84772278704e-05	4.02803512447e-05	4.02803512447e-05	7.84772278704e-05	3.76332452088e-05	5.2739354834e-05	7.84772278704e-05	4.87918782434e-05	4.48015292255e-05	3.7438141979e-05	9.01279817341e-05	9.01279817341e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	0.228423667162	0.17453856363	0.058267958025	0.058267958025	0.058267958025	0.216306940314	0.228423667162	0.223754160739	0.266724714512	0.162697964695	0.140243713077	0.228423667162	0.216306940314	0.228423667162	0.2675672201	0.15695788019	0.178145814044
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	0.0293258354495	0.0176830741964	0.0262769028692	0.0069772385888	0.0243240167784	0.0344814609226	0.0117899737031	0.0138276258061	0.0293258354495	0.0069772385888	0.0117899737031	0.0189446811637	0.0126479601033	0.0175029666045	0.0197684482521	0.0266835221057	0.0344814609226
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0349633448804	0.013399451361	0.0331043824483	0.0542720663342	0.00967473242882	0.0712027896592	0.0542720663342	0.0166213673427	0.0331043824483	0.022256141824	0.00967473242882	0.0331043824483	0.022256141824	0.013399451361	0.0166213673427	0.0166213673427	0.0166213673427
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0.0521227745106	0.0157791399291	0.0292583974222	0.00841945562699	0.013956814322	0.0358048045842	0.0102785800977	0.0292583974222	0.0186427842822	0.0521227745106	0.0917949486465	0.0521227745106	0.030882482848	0.013956814322	0.00833308443595	0.0267457320974	0.0292583974222
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	0.00636856786204	0.0151358437722	0.0142296167581	0.0151358437722	0.0248464488654	0.0269777855826	0.0258441987622	0.0233679809193	0.00870704843222	0.012382530787	0.00636856786204	0.0117426901436	0.0258441987622	0.012382530787	0.0142296167581	0.0248464488654	0.00870704843222
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	0.0264027801322	0.0231750171417	0.0281098302874	0.0176708030141	0.0275265877546	0.0233620918112	0.0286580448613	0.0254605064103	0.0281816238713	0.0153798970491	0.0233620918112	0.0231750171417	0.0286580448613	0.0264027801322	0.0281816238713	0.0275265877546	0.0247220272281
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0.0138161604769	0.00813081799584	0.0140585490577	0.0141850678519	0.0176296742239	0.00813081799584	0.0207029339087	0.0140585490577	0.0167856396165	0.0168455813866	0.0193068916669	0.0194662763733	0.0194662763733	0.0173315212068	0.0207029339087	0.0183931611581	0.0117079280371
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0.00565708766604	0.00565708766604	0.00735935710972	0.00682719461636	0.00669426086703	0.00682719461636	0.00669426086703	0.00684765971159	0.00582344946625	0.00498607981812	0.00669426086703	0.00669426086703	0.00498607981812	0.00498607981812	0.00593320901848	0.00498607981812	0.00640661867925
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	0.00141651396306	0.000905322342402	0.000905322342402	0.00125483292536	0.00136831029484	0.00125483292536	0.00136831029484	0.0015306533473	0.00120590546934	0.0015306533473	0.00156805352289	0.00157118798747	0.0011264570477	0.0015306533473	0.00140226990949	0.00156805352289	0.00157346723768
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	0.00305185601369	0.00101765917479	0.00295690092889	0.00254421922113	0.00223843794788	0.00338034804629	0.00295690092889	0.00217638848075	0.00338034804629	0.0028996261539	0.00333473532416	0.00305185601369	0.00247726387757	0.00223843794788	0.00338034804629	0.00307941246566	0.00254421922113
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale	0.00271565294833	0.0030042660578	0.0137562444902	0.00280838092371	0.00271565294833	0.0026253916915	0.0026253916915	0.00331465266143	0.0137562444902	0.00266037802481	0.0030042660578	0.00645446247166	0.0136285767285	0.0255704293337	0.00266037802481	0.00270708566905	0.00557032346704
